model,task,story_id,repetition,step,label
deepseek7b,false_belief,fb024,3,3,1
deepseek7b,false_belief,fb024,3,4,0
deepseek7b,false_belief,fb025,1,1,0
deepseek7b,false_belief,fb025,1,2,0
deepseek7b,false_belief,fb025,1,3,1
deepseek7b,false_belief,fb025,1,4,
deepseek7b,false_belief,fb025,1,5,0
deepseek7b,false_belief,fb025,2,1,0
deepseek7b,false_belief,fb025,2,2,0
deepseek7b,false_belief,fb025,2,3,0
deepseek7b,false_belief,fb025,2,4,1
deepseek7b,false_belief,fb025,2,5,0
deepseek7b,false_belief,fb025,3,1,0
deepseek7b,false_belief,fb025,3,2,0
deepseek7b,false_belief,fb025,3,3,0
deepseek7b,false_belief,fb025,3,4,0
deepseek7b,false_belief,fb025,3,5,1
deepseek7b,false_belief,fb026,1,1,0
deepseek7b,false_belief,fb026,1,2,0
deepseek7b,false_belief,fb026,1,3,1
deepseek7b,false_belief,fb026,1,4,0
deepseek7b,false_belief,fb026,2,1,0
deepseek7b,false_belief,fb026,2,2,0
deepseek7b,false_belief,fb026,2,3,1
deepseek7b,false_belief,fb026,2,4,0
deepseek7b,false_belief,fb026,3,1,0
deepseek7b,false_belief,fb026,3,2,0
deepseek7b,false_belief,fb026,3,3,1
deepseek7b,false_belief,fb026,3,4,0
deepseek7b,false_belief,fb027,1,1,0
deepseek7b,false_belief,fb027,1,2,0
deepseek7b,false_belief,fb027,1,3,1
deepseek7b,false_belief,fb027,1,4,1
deepseek7b,false_belief,fb027,2,1,0
deepseek7b,false_belief,fb027,2,2,0
deepseek7b,false_belief,fb027,2,3,1
deepseek7b,false_belief,fb027,2,4,0
deepseek7b,false_belief,fb027,3,1,0
deepseek7b,false_belief,fb027,3,2,0
deepseek7b,false_belief,fb027,3,3,1
deepseek7b,false_belief,fb027,3,4,0
deepseek7b,false_belief,fb028,1,1,0
deepseek7b,false_belief,fb028,1,2,0
deepseek7b,false_belief,fb028,1,3,1
deepseek7b,false_belief,fb028,1,4,
deepseek7b,false_belief,fb028,1,5,1
deepseek7b,false_belief,fb028,2,1,0
deepseek7b,false_belief,fb028,2,2,0
deepseek7b,false_belief,fb028,2,3,1
deepseek7b,false_belief,fb028,2,4,
deepseek7b,false_belief,fb028,2,5,0
deepseek7b,false_belief,fb028,3,1,0
deepseek7b,false_belief,fb028,3,2,0
deepseek7b,false_belief,fb028,3,3,1
deepseek7b,false_belief,fb028,3,4,
deepseek7b,false_belief,fb028,3,5,0
deepseek7b,false_belief,fb029,1,1,0
deepseek7b,false_belief,fb029,1,2,0
deepseek7b,false_belief,fb029,1,3,0
deepseek7b,false_belief,fb029,1,4,0
deepseek7b,false_belief,fb029,1,5,1
deepseek7b,false_belief,fb029,2,1,0
deepseek7b,false_belief,fb029,2,2,0
deepseek7b,false_belief,fb029,2,3,1
deepseek7b,false_belief,fb029,2,4,
deepseek7b,false_belief,fb029,2,5,0
deepseek7b,false_belief,fb029,3,1,0
deepseek7b,false_belief,fb029,3,2,0
deepseek7b,false_belief,fb029,3,3,1
deepseek7b,false_belief,fb029,3,4,
deepseek7b,false_belief,fb029,3,5,1
deepseek7b,false_belief,fb030,1,1,0
deepseek7b,false_belief,fb030,1,2,0
deepseek7b,false_belief,fb030,1,3,1
deepseek7b,false_belief,fb030,1,4,
deepseek7b,false_belief,fb030,1,5,1
deepseek7b,false_belief,fb030,2,1,0
deepseek7b,false_belief,fb030,2,2,0
deepseek7b,false_belief,fb030,2,3,1
deepseek7b,false_belief,fb030,2,4,
deepseek7b,false_belief,fb030,2,5,0
deepseek7b,false_belief,fb030,3,1,0
deepseek7b,false_belief,fb030,3,2,0
deepseek7b,false_belief,fb030,3,3,1
deepseek7b,false_belief,fb030,3,4,
deepseek7b,false_belief,fb030,3,5,0
deepseek7b,false_belief,fb031,1,1,0
deepseek7b,false_belief,fb031,1,2,0
deepseek7b,false_belief,fb031,1,3,1
deepseek7b,false_belief,fb031,1,4,
deepseek7b,false_belief,fb031,1,5,0
deepseek7b,false_belief,fb031,2,1,0
deepseek7b,false_belief,fb031,2,2,0
deepseek7b,false_belief,fb031,2,3,0
deepseek7b,false_belief,fb031,2,4,1
deepseek7b,false_belief,fb031,2,5,0
deepseek7b,false_belief,fb031,3,1,0
deepseek7b,false_belief,fb031,3,2,0
deepseek7b,false_belief,fb031,3,3,0
deepseek7b,false_belief,fb031,3,4,0
deepseek7b,false_belief,fb031,3,5,0
deepseek7b,false_belief,fb032,1,1,0
deepseek7b,false_belief,fb032,1,2,0
deepseek7b,false_belief,fb032,1,3,0
deepseek7b,false_belief,fb032,1,4,0
deepseek7b,false_belief,fb032,1,5,0
deepseek7b,false_belief,fb032,2,1,0
deepseek7b,false_belief,fb032,2,2,0
deepseek7b,false_belief,fb032,2,3,1
deepseek7b,false_belief,fb032,2,4,
deepseek7b,false_belief,fb032,2,5,0
deepseek7b,false_belief,fb032,3,1,0
deepseek7b,false_belief,fb032,3,2,0
deepseek7b,false_belief,fb032,3,3,1
deepseek7b,false_belief,fb032,3,4,
deepseek7b,false_belief,fb032,3,5,0
deepseek7b,false_belief,fb033,1,1,0
deepseek7b,false_belief,fb033,1,2,0
deepseek7b,false_belief,fb033,1,3,1
deepseek7b,false_belief,fb033,1,4,
deepseek7b,false_belief,fb033,1,5,0
deepseek7b,false_belief,fb033,2,1,0
deepseek7b,false_belief,fb033,2,2,0
deepseek7b,false_belief,fb033,2,3,0
deepseek7b,false_belief,fb033,2,4,1
deepseek7b,false_belief,fb033,2,5,0
deepseek7b,false_belief,fb033,3,1,0
deepseek7b,false_belief,fb033,3,2,0
deepseek7b,false_belief,fb033,3,3,1
deepseek7b,false_belief,fb033,3,4,
deepseek7b,false_belief,fb033,3,5,1
deepseek7b,false_belief,fb034,1,1,0
deepseek7b,false_belief,fb034,1,2,0
deepseek7b,false_belief,fb034,1,3,1
deepseek7b,false_belief,fb034,1,4,
deepseek7b,false_belief,fb034,1,5,0
deepseek7b,false_belief,fb034,2,1,0
deepseek7b,false_belief,fb034,2,2,0
deepseek7b,false_belief,fb034,2,3,0
deepseek7b,false_belief,fb034,2,4,1
deepseek7b,false_belief,fb034,2,5,0
deepseek7b,false_belief,fb034,3,1,0
deepseek7b,false_belief,fb034,3,2,0
deepseek7b,false_belief,fb034,3,3,1
deepseek7b,false_belief,fb034,3,4,
deepseek7b,false_belief,fb034,3,5,0
deepseek7b,false_belief,fb035,1,1,0
deepseek7b,false_belief,fb035,1,2,0
deepseek7b,false_belief,fb035,1,3,1
deepseek7b,false_belief,fb035,1,4,
deepseek7b,false_belief,fb035,1,5,0
deepseek7b,false_belief,fb035,2,1,0
deepseek7b,false_belief,fb035,2,2,0
deepseek7b,false_belief,fb035,2,3,1
deepseek7b,false_belief,fb035,2,4,
deepseek7b,false_belief,fb035,2,5,0
deepseek7b,false_belief,fb035,3,1,0
deepseek7b,false_belief,fb035,3,2,0
deepseek7b,false_belief,fb035,3,3,0
deepseek7b,false_belief,fb035,3,4,0
deepseek7b,false_belief,fb035,3,5,0
deepseek7b,false_belief,fb036,1,1,0
deepseek7b,false_belief,fb036,1,2,0
deepseek7b,false_belief,fb036,1,3,1
deepseek7b,false_belief,fb036,1,4,
deepseek7b,false_belief,fb036,1,5,
deepseek7b,false_belief,fb036,1,6,0
deepseek7b,false_belief,fb036,2,1,0
deepseek7b,false_belief,fb036,2,2,0
deepseek7b,false_belief,fb036,2,3,1
deepseek7b,false_belief,fb036,2,4,
deepseek7b,false_belief,fb036,2,5,
deepseek7b,false_belief,fb036,2,6,1
deepseek7b,false_belief,fb036,3,1,0
deepseek7b,false_belief,fb036,3,2,0
deepseek7b,false_belief,fb036,3,3,1
deepseek7b,false_belief,fb036,3,4,
deepseek7b,false_belief,fb036,3,5,
deepseek7b,false_belief,fb036,3,6,0
deepseek7b,false_belief,fb037,1,1,0
deepseek7b,false_belief,fb037,1,2,0
deepseek7b,false_belief,fb037,1,3,1
deepseek7b,false_belief,fb037,1,4,
deepseek7b,false_belief,fb037,1,5,1
deepseek7b,false_belief,fb037,2,1,0
deepseek7b,false_belief,fb037,2,2,0
deepseek7b,false_belief,fb037,2,3,1
deepseek7b,false_belief,fb037,2,4,
deepseek7b,false_belief,fb037,2,5,0
deepseek7b,false_belief,fb037,3,1,0
deepseek7b,false_belief,fb037,3,2,0
deepseek7b,false_belief,fb037,3,3,1
deepseek7b,false_belief,fb037,3,4,
deepseek7b,false_belief,fb037,3,5,1
deepseek7b,false_belief,fb038,1,1,0
deepseek7b,false_belief,fb038,1,2,0
deepseek7b,false_belief,fb038,1,3,0
deepseek7b,false_belief,fb038,1,4,1
deepseek7b,false_belief,fb038,1,5,0
deepseek7b,false_belief,fb038,2,1,0
deepseek7b,false_belief,fb038,2,2,0
deepseek7b,false_belief,fb038,2,3,1
deepseek7b,false_belief,fb038,2,4,
deepseek7b,false_belief,fb038,2,5,1
deepseek7b,false_belief,fb038,3,1,0
deepseek7b,false_belief,fb038,3,2,0
deepseek7b,false_belief,fb038,3,3,0
deepseek7b,false_belief,fb038,3,4,1
deepseek7b,false_belief,fb038,3,5,0
deepseek7b,false_belief,fb039,1,1,0
deepseek7b,false_belief,fb039,1,2,0
deepseek7b,false_belief,fb039,1,3,1
deepseek7b,false_belief,fb039,1,4,
deepseek7b,false_belief,fb039,1,5,0
deepseek7b,false_belief,fb039,2,1,0
deepseek7b,false_belief,fb039,2,2,0
deepseek7b,false_belief,fb039,2,3,1
deepseek7b,false_belief,fb039,2,4,
deepseek7b,false_belief,fb039,2,5,0
deepseek7b,false_belief,fb039,3,1,0
deepseek7b,false_belief,fb039,3,2,0
deepseek7b,false_belief,fb039,3,3,1
deepseek7b,false_belief,fb039,3,4,
deepseek7b,false_belief,fb039,3,5,0
deepseek7b,false_belief,fb040,1,1,0
deepseek7b,false_belief,fb040,1,2,0
deepseek7b,false_belief,fb040,1,3,1
deepseek7b,false_belief,fb040,1,4,
deepseek7b,false_belief,fb040,1,5,0
deepseek7b,false_belief,fb040,2,1,0
deepseek7b,false_belief,fb040,2,2,0
deepseek7b,false_belief,fb040,2,3,1
deepseek7b,false_belief,fb040,2,4,
deepseek7b,false_belief,fb040,2,5,0
deepseek7b,false_belief,fb040,3,1,0
deepseek7b,false_belief,fb040,3,2,0
deepseek7b,false_belief,fb040,3,3,0
deepseek7b,false_belief,fb040,3,4,1
deepseek7b,false_belief,fb040,3,5,1
deepseek7b,false_belief,fb041,1,1,0
deepseek7b,false_belief,fb041,1,2,0
deepseek7b,false_belief,fb041,1,3,1
deepseek7b,false_belief,fb041,1,4,
deepseek7b,false_belief,fb041,1,5,0
deepseek7b,false_belief,fb041,2,1,0
deepseek7b,false_belief,fb041,2,2,0
deepseek7b,false_belief,fb041,2,3,1
deepseek7b,false_belief,fb041,2,4,
deepseek7b,false_belief,fb041,2,5,0
deepseek7b,false_belief,fb041,3,1,0
deepseek7b,false_belief,fb041,3,2,0
deepseek7b,false_belief,fb041,3,3,1
deepseek7b,false_belief,fb041,3,4,
deepseek7b,false_belief,fb041,3,5,1
deepseek7b,false_belief,fb042,1,1,0
deepseek7b,false_belief,fb042,1,2,0
deepseek7b,false_belief,fb042,1,3,1
deepseek7b,false_belief,fb042,1,4,
deepseek7b,false_belief,fb042,1,5,0
deepseek7b,false_belief,fb042,2,1,0
deepseek7b,false_belief,fb042,2,2,0
deepseek7b,false_belief,fb042,2,3,1
deepseek7b,false_belief,fb042,2,4,
deepseek7b,false_belief,fb042,2,5,0
deepseek7b,false_belief,fb042,3,1,0
deepseek7b,false_belief,fb042,3,2,0
deepseek7b,false_belief,fb042,3,3,1
deepseek7b,false_belief,fb042,3,4,
deepseek7b,false_belief,fb042,3,5,0
deepseek7b,false_belief,fb043,1,1,0
deepseek7b,false_belief,fb043,1,2,0
deepseek7b,false_belief,fb043,1,3,1
deepseek7b,false_belief,fb043,1,4,
deepseek7b,false_belief,fb043,1,5,0
deepseek7b,false_belief,fb043,2,1,0
deepseek7b,false_belief,fb043,2,2,0
deepseek7b,false_belief,fb043,2,3,0
deepseek7b,false_belief,fb043,2,4,1
deepseek7b,false_belief,fb043,2,5,0
deepseek7b,false_belief,fb043,3,1,0
deepseek7b,false_belief,fb043,3,2,0
deepseek7b,false_belief,fb043,3,3,1
deepseek7b,false_belief,fb043,3,4,
deepseek7b,false_belief,fb043,3,5,0
deepseek7b,false_belief,fb044,1,1,0
deepseek7b,false_belief,fb044,1,2,0
deepseek7b,false_belief,fb044,1,3,1
deepseek7b,false_belief,fb044,1,4,
deepseek7b,false_belief,fb044,1,5,0
deepseek7b,false_belief,fb044,2,1,0
deepseek7b,false_belief,fb044,2,2,0
deepseek7b,false_belief,fb044,2,3,1
deepseek7b,false_belief,fb044,2,4,
deepseek7b,false_belief,fb044,2,5,0
deepseek7b,false_belief,fb044,3,1,0
deepseek7b,false_belief,fb044,3,2,0
deepseek7b,false_belief,fb044,3,3,1
deepseek7b,false_belief,fb044,3,4,
deepseek7b,false_belief,fb044,3,5,0
deepseek7b,false_belief,fb045,1,1,0
deepseek7b,false_belief,fb045,1,2,0
deepseek7b,false_belief,fb045,1,3,0
deepseek7b,false_belief,fb045,1,4,0
deepseek7b,false_belief,fb045,1,5,0
deepseek7b,false_belief,fb045,1,6,0
deepseek7b,false_belief,fb045,2,1,0
deepseek7b,false_belief,fb045,2,2,0
deepseek7b,false_belief,fb045,2,3,0
deepseek7b,false_belief,fb045,2,4,0
deepseek7b,false_belief,fb045,2,5,0
deepseek7b,false_belief,fb045,2,6,0
deepseek7b,false_belief,fb045,3,1,0
deepseek7b,false_belief,fb045,3,2,0
deepseek7b,false_belief,fb045,3,3,0
deepseek7b,false_belief,fb045,3,4,0
deepseek7b,false_belief,fb045,3,5,0
deepseek7b,false_belief,fb045,3,6,0
deepseek7b,false_belief,fb046,1,1,0
deepseek7b,false_belief,fb046,1,2,0
deepseek7b,false_belief,fb046,1,3,0
deepseek7b,false_belief,fb046,1,4,1
deepseek7b,false_belief,fb046,1,5,0
deepseek7b,false_belief,fb046,2,1,0
deepseek7b,false_belief,fb046,2,2,0
deepseek7b,false_belief,fb046,2,3,0
deepseek7b,false_belief,fb046,2,4,1
deepseek7b,false_belief,fb046,2,5,0
deepseek7b,false_belief,fb046,3,1,0
deepseek7b,false_belief,fb046,3,2,0
deepseek7b,false_belief,fb046,3,3,1
deepseek7b,false_belief,fb046,3,4,
deepseek7b,false_belief,fb046,3,5,1
deepseek7b,false_belief,fb047,1,1,0
deepseek7b,false_belief,fb047,1,2,0
deepseek7b,false_belief,fb047,1,3,1
deepseek7b,false_belief,fb047,1,4,
deepseek7b,false_belief,fb047,1,5,0
deepseek7b,false_belief,fb047,2,1,0
deepseek7b,false_belief,fb047,2,2,0
deepseek7b,false_belief,fb047,2,3,0
deepseek7b,false_belief,fb047,2,4,1
deepseek7b,false_belief,fb047,2,5,0
deepseek7b,false_belief,fb047,3,1,0
deepseek7b,false_belief,fb047,3,2,0
deepseek7b,false_belief,fb047,3,3,1
deepseek7b,false_belief,fb047,3,4,
deepseek7b,false_belief,fb047,3,5,1
deepseek7b,false_belief,fb048,1,1,0
deepseek7b,false_belief,fb048,1,2,0
deepseek7b,false_belief,fb048,1,3,1
deepseek7b,false_belief,fb048,1,4,
deepseek7b,false_belief,fb048,1,5,1
deepseek7b,false_belief,fb048,2,1,0
deepseek7b,false_belief,fb048,2,2,0
deepseek7b,false_belief,fb048,2,3,1
deepseek7b,false_belief,fb048,2,4,
deepseek7b,false_belief,fb048,2,5,0
deepseek7b,false_belief,fb048,3,1,0
deepseek7b,false_belief,fb048,3,2,0
deepseek7b,false_belief,fb048,3,3,1
deepseek7b,false_belief,fb048,3,4,
deepseek7b,false_belief,fb048,3,5,0
deepseek7b,false_belief,fb049,1,1,0
deepseek7b,false_belief,fb049,1,2,0
deepseek7b,false_belief,fb049,1,3,1
deepseek7b,false_belief,fb049,1,4,
deepseek7b,false_belief,fb049,1,5,0
deepseek7b,false_belief,fb049,2,1,0
deepseek7b,false_belief,fb049,2,2,0
deepseek7b,false_belief,fb049,2,3,1
deepseek7b,false_belief,fb049,2,4,
deepseek7b,false_belief,fb049,2,5,0
deepseek7b,false_belief,fb049,3,1,0
deepseek7b,false_belief,fb049,3,2,0
deepseek7b,false_belief,fb049,3,3,0
deepseek7b,false_belief,fb049,3,4,1
deepseek7b,false_belief,fb049,3,5,0
deepseek7b,false_belief,fb050,1,1,0
deepseek7b,false_belief,fb050,1,2,0
deepseek7b,false_belief,fb050,1,3,1
deepseek7b,false_belief,fb050,1,4,
deepseek7b,false_belief,fb050,1,5,0
deepseek7b,false_belief,fb050,2,1,0
deepseek7b,false_belief,fb050,2,2,0
deepseek7b,false_belief,fb050,2,3,1
deepseek7b,false_belief,fb050,2,4,
deepseek7b,false_belief,fb050,2,5,0
deepseek7b,false_belief,fb050,3,1,0
deepseek7b,false_belief,fb050,3,2,0
deepseek7b,false_belief,fb050,3,3,1
deepseek7b,false_belief,fb050,3,4,
deepseek7b,false_belief,fb050,3,5,0
deepseek7b,false_belief,fb051,1,1,0
deepseek7b,false_belief,fb051,1,2,0
deepseek7b,false_belief,fb051,1,3,1
deepseek7b,false_belief,fb051,1,4,0
deepseek7b,false_belief,fb051,2,1,0
deepseek7b,false_belief,fb051,2,2,0
deepseek7b,false_belief,fb051,2,3,1
deepseek7b,false_belief,fb051,2,4,0
deepseek7b,false_belief,fb051,3,1,0
deepseek7b,false_belief,fb051,3,2,0
deepseek7b,false_belief,fb051,3,3,0
deepseek7b,false_belief,fb051,3,4,0
deepseek7b,false_belief,fb052,1,1,0
deepseek7b,false_belief,fb052,1,2,0
deepseek7b,false_belief,fb052,1,3,1
deepseek7b,false_belief,fb052,1,4,
deepseek7b,false_belief,fb052,1,5,0
deepseek7b,false_belief,fb052,2,1,0
deepseek7b,false_belief,fb052,2,2,0
deepseek7b,false_belief,fb052,2,3,1
deepseek7b,false_belief,fb052,2,4,
deepseek7b,false_belief,fb052,2,5,0
deepseek7b,false_belief,fb052,3,1,0
deepseek7b,false_belief,fb052,3,2,0
deepseek7b,false_belief,fb052,3,3,1
deepseek7b,false_belief,fb052,3,4,
deepseek7b,false_belief,fb052,3,5,0
deepseek7b,false_belief,fb053,1,1,0
deepseek7b,false_belief,fb053,1,2,0
deepseek7b,false_belief,fb053,1,3,1
deepseek7b,false_belief,fb053,1,4,
deepseek7b,false_belief,fb053,1,5,0
deepseek7b,false_belief,fb053,2,1,0
deepseek7b,false_belief,fb053,2,2,0
deepseek7b,false_belief,fb053,2,3,1
deepseek7b,false_belief,fb053,2,4,
deepseek7b,false_belief,fb053,2,5,0
deepseek7b,false_belief,fb053,3,1,0
deepseek7b,false_belief,fb053,3,2,0
deepseek7b,false_belief,fb053,3,3,1
deepseek7b,false_belief,fb053,3,4,
deepseek7b,false_belief,fb053,3,5,0
deepseek7b,false_belief,fb054,1,1,0
deepseek7b,false_belief,fb054,1,2,0
deepseek7b,false_belief,fb054,1,3,1
deepseek7b,false_belief,fb054,1,4,
deepseek7b,false_belief,fb054,1,5,1
deepseek7b,false_belief,fb054,2,1,0
deepseek7b,false_belief,fb054,2,2,0
deepseek7b,false_belief,fb054,2,3,1
deepseek7b,false_belief,fb054,2,4,
deepseek7b,false_belief,fb054,2,5,0
deepseek7b,false_belief,fb054,3,1,0
deepseek7b,false_belief,fb054,3,2,0
deepseek7b,false_belief,fb054,3,3,0
deepseek7b,false_belief,fb054,3,4,1
deepseek7b,false_belief,fb054,3,5,0
deepseek7b,false_belief,fb055,1,1,0
deepseek7b,false_belief,fb055,1,2,0
deepseek7b,false_belief,fb055,1,3,1
deepseek7b,false_belief,fb055,1,4,
deepseek7b,false_belief,fb055,1,5,0
deepseek7b,false_belief,fb055,2,1,0
deepseek7b,false_belief,fb055,2,2,0
deepseek7b,false_belief,fb055,2,3,0
deepseek7b,false_belief,fb055,2,4,0
deepseek7b,false_belief,fb055,2,5,0
deepseek7b,false_belief,fb055,3,1,0
deepseek7b,false_belief,fb055,3,2,0
deepseek7b,false_belief,fb055,3,3,1
deepseek7b,false_belief,fb055,3,4,
deepseek7b,false_belief,fb055,3,5,0
deepseek7b,false_belief,fb056,1,1,0
deepseek7b,false_belief,fb056,1,2,0
deepseek7b,false_belief,fb056,1,3,0
deepseek7b,false_belief,fb056,1,4,1
deepseek7b,false_belief,fb056,1,5,0
deepseek7b,false_belief,fb056,2,1,0
deepseek7b,false_belief,fb056,2,2,0
deepseek7b,false_belief,fb056,2,3,1
deepseek7b,false_belief,fb056,2,4,
deepseek7b,false_belief,fb056,2,5,0
deepseek7b,false_belief,fb056,3,1,1
deepseek7b,false_belief,fb056,3,2,
deepseek7b,false_belief,fb056,3,3,
deepseek7b,false_belief,fb056,3,4,
deepseek7b,false_belief,fb056,3,5,0
deepseek7b,false_belief,fb057,1,1,0
deepseek7b,false_belief,fb057,1,2,0
deepseek7b,false_belief,fb057,1,3,1
deepseek7b,false_belief,fb057,1,4,
deepseek7b,false_belief,fb057,1,5,0
deepseek7b,false_belief,fb057,2,1,0
deepseek7b,false_belief,fb057,2,2,0
deepseek7b,false_belief,fb057,2,3,0
deepseek7b,false_belief,fb057,2,4,1
deepseek7b,false_belief,fb057,2,5,0
deepseek7b,false_belief,fb057,3,1,0
deepseek7b,false_belief,fb057,3,2,0
deepseek7b,false_belief,fb057,3,3,1
deepseek7b,false_belief,fb057,3,4,
deepseek7b,false_belief,fb057,3,5,0
deepseek7b,false_belief,fb058,1,1,0
deepseek7b,false_belief,fb058,1,2,0
deepseek7b,false_belief,fb058,1,3,1
deepseek7b,false_belief,fb058,1,4,
deepseek7b,false_belief,fb058,1,5,0
deepseek7b,false_belief,fb058,2,1,0
deepseek7b,false_belief,fb058,2,2,0
deepseek7b,false_belief,fb058,2,3,1
deepseek7b,false_belief,fb058,2,4,
deepseek7b,false_belief,fb058,2,5,1
deepseek7b,false_belief,fb058,3,1,0
deepseek7b,false_belief,fb058,3,2,0
deepseek7b,false_belief,fb058,3,3,1
deepseek7b,false_belief,fb058,3,4,
deepseek7b,false_belief,fb058,3,5,1
deepseek7b,false_belief,fb059,1,1,0
deepseek7b,false_belief,fb059,1,2,0
deepseek7b,false_belief,fb059,1,3,1
deepseek7b,false_belief,fb059,1,4,
deepseek7b,false_belief,fb059,1,5,0
deepseek7b,false_belief,fb059,2,1,0
deepseek7b,false_belief,fb059,2,2,0
deepseek7b,false_belief,fb059,2,3,0
deepseek7b,false_belief,fb059,2,4,1
deepseek7b,false_belief,fb059,2,5,0
deepseek7b,false_belief,fb059,3,1,0
deepseek7b,false_belief,fb059,3,2,0
deepseek7b,false_belief,fb059,3,3,1
deepseek7b,false_belief,fb059,3,4,
deepseek7b,false_belief,fb059,3,5,0
deepseek7b,false_belief,fb060,1,1,0
deepseek7b,false_belief,fb060,1,2,0
deepseek7b,false_belief,fb060,1,3,1
deepseek7b,false_belief,fb060,1,4,
deepseek7b,false_belief,fb060,1,5,0
deepseek7b,false_belief,fb060,2,1,0
deepseek7b,false_belief,fb060,2,2,0
deepseek7b,false_belief,fb060,2,3,1
deepseek7b,false_belief,fb060,2,4,
deepseek7b,false_belief,fb060,2,5,0
deepseek7b,false_belief,fb060,3,1,0
deepseek7b,false_belief,fb060,3,2,0
deepseek7b,false_belief,fb060,3,3,1
deepseek7b,false_belief,fb060,3,4,
deepseek7b,false_belief,fb060,3,5,0
deepseek7b,false_belief,sfp011,1,1,0
deepseek7b,false_belief,sfp011,1,2,1
deepseek7b,false_belief,sfp011,1,3,
deepseek7b,false_belief,sfp011,1,4,
deepseek7b,false_belief,sfp011,1,5,1
deepseek7b,false_belief,sfp011,2,1,0
deepseek7b,false_belief,sfp011,2,2,1
deepseek7b,false_belief,sfp011,2,3,
deepseek7b,false_belief,sfp011,2,4,
deepseek7b,false_belief,sfp011,2,5,0
deepseek7b,false_belief,sfp011,3,1,0
deepseek7b,false_belief,sfp011,3,2,1
deepseek7b,false_belief,sfp011,3,3,
deepseek7b,false_belief,sfp011,3,4,
deepseek7b,false_belief,sfp011,3,5,1
deepseek7b,false_belief,sfp012,1,1,0
deepseek7b,false_belief,sfp012,1,2,0
deepseek7b,false_belief,sfp012,1,3,0
deepseek7b,false_belief,sfp012,1,4,1
deepseek7b,false_belief,sfp012,1,5,1
deepseek7b,false_belief,sfp012,2,1,0
deepseek7b,false_belief,sfp012,2,2,0
deepseek7b,false_belief,sfp012,2,3,0
deepseek7b,false_belief,sfp012,2,4,0
deepseek7b,false_belief,sfp012,2,5,1
deepseek7b,false_belief,sfp012,3,1,0
deepseek7b,false_belief,sfp012,3,2,1
deepseek7b,false_belief,sfp012,3,3,
deepseek7b,false_belief,sfp012,3,4,
deepseek7b,false_belief,sfp012,3,5,0
deepseek7b,false_belief,sfp013,1,1,1
deepseek7b,false_belief,sfp013,1,2,
deepseek7b,false_belief,sfp013,1,3,
deepseek7b,false_belief,sfp013,1,4,
deepseek7b,false_belief,sfp013,1,5,1
deepseek7b,false_belief,sfp013,2,1,0
deepseek7b,false_belief,sfp013,2,2,1
deepseek7b,false_belief,sfp013,2,3,
deepseek7b,false_belief,sfp013,2,4,
deepseek7b,false_belief,sfp013,2,5,1
deepseek7b,false_belief,sfp013,3,1,0
deepseek7b,false_belief,sfp013,3,2,0
deepseek7b,false_belief,sfp013,3,3,1
deepseek7b,false_belief,sfp013,3,4,
deepseek7b,false_belief,sfp013,3,5,1
deepseek7b,false_belief,sfp014,1,1,0
deepseek7b,false_belief,sfp014,1,2,1
deepseek7b,false_belief,sfp014,1,3,
deepseek7b,false_belief,sfp014,1,4,1
deepseek7b,false_belief,sfp014,2,1,1
deepseek7b,false_belief,sfp014,2,2,
deepseek7b,false_belief,sfp014,2,3,
deepseek7b,false_belief,sfp014,2,4,1
deepseek7b,false_belief,sfp014,3,1,1
deepseek7b,false_belief,sfp014,3,2,
deepseek7b,false_belief,sfp014,3,3,
deepseek7b,false_belief,sfp014,3,4,0
deepseek7b,false_belief,sfp015,1,1,0
deepseek7b,false_belief,sfp015,1,2,0
deepseek7b,false_belief,sfp015,1,3,0
deepseek7b,false_belief,sfp015,1,4,0
deepseek7b,false_belief,sfp015,1,5,1
deepseek7b,false_belief,sfp015,1,6,1
deepseek7b,false_belief,sfp015,2,1,0
deepseek7b,false_belief,sfp015,2,2,0
deepseek7b,false_belief,sfp015,2,3,0
deepseek7b,false_belief,sfp015,2,4,0
deepseek7b,false_belief,sfp015,2,5,0
deepseek7b,false_belief,sfp015,2,6,1
deepseek7b,false_belief,sfp015,3,1,0
deepseek7b,false_belief,sfp015,3,2,0
deepseek7b,false_belief,sfp015,3,3,0
deepseek7b,false_belief,sfp015,3,4,0
deepseek7b,false_belief,sfp015,3,5,1
deepseek7b,false_belief,sfp015,3,6,0
deepseek7b,false_belief,sfp016,1,1,0
deepseek7b,false_belief,sfp016,1,2,1
deepseek7b,false_belief,sfp016,1,3,
deepseek7b,false_belief,sfp016,1,4,
deepseek7b,false_belief,sfp016,1,5,
deepseek7b,false_belief,sfp016,1,6,0
deepseek7b,false_belief,sfp016,2,1,0
deepseek7b,false_belief,sfp016,2,2,1
deepseek7b,false_belief,sfp016,2,3,
deepseek7b,false_belief,sfp016,2,4,
deepseek7b,false_belief,sfp016,2,5,
deepseek7b,false_belief,sfp016,2,6,1
deepseek7b,false_belief,sfp016,3,1,1
deepseek7b,false_belief,sfp016,3,2,
deepseek7b,false_belief,sfp016,3,3,
deepseek7b,false_belief,sfp016,3,4,
deepseek7b,false_belief,sfp016,3,5,
deepseek7b,false_belief,sfp016,3,6,0
deepseek7b,false_belief,sfp017,1,1,0
deepseek7b,false_belief,sfp017,1,2,0
deepseek7b,false_belief,sfp017,1,3,0
deepseek7b,false_belief,sfp017,1,4,0
